C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2024/05/07,03:45:22,0000000418736167,DEMAND,0000000418735995
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",QLDC,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",QLDC,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",QLDN,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",QLDN,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",QLDS,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",QLDS,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",SA1,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",SA1,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",TAS1,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",TAS1,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",TASN,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",TASN,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",TASS,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",TASS,0,0.6,SATELLITE,"2024/04/01 02:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",VIC1,0,0.6,SATELLITE,"2024/04/01 02:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:00:00",VIC1,0,1,MEASUREMENT,"2024/04/01 02:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",NSW1,0,0.6,SATELLITE,"2024/04/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",NSW1,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLD1,0,0.6,SATELLITE,"2024/04/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLD1,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLDC,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLDC,0,0.6,SATELLITE,"2024/04/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLDN,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLDN,0,0.6,SATELLITE,"2024/04/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLDS,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",QLDS,0,0.6,SATELLITE,"2024/04/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",SA1,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",SA1,0,0.6,SATELLITE,"2024/04/01 02:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",TAS1,0,0.6,SATELLITE,"2024/04/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",TAS1,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",TASN,0,0.6,SATELLITE,"2024/04/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",TASN,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",TASS,0,0.6,SATELLITE,"2024/04/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",TASS,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",VIC1,0,1,MEASUREMENT,"2024/04/01 02:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 02:30:00",VIC1,0,0.6,SATELLITE,"2024/04/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",NSW1,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",NSW1,0,1,MEASUREMENT,"2024/04/01 03:19:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLD1,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLD1,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLDC,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLDC,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLDN,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLDN,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLDS,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",QLDS,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",SA1,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",SA1,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",TAS1,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",TAS1,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",TASN,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",TASN,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",TASS,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",TASS,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",VIC1,0,0.6,SATELLITE,"2024/04/01 03:20:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:00:00",VIC1,0,1,MEASUREMENT,"2024/04/01 03:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",NSW1,0,1,MEASUREMENT,"2024/04/01 03:49:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",NSW1,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLD1,0,1,MEASUREMENT,"2024/04/01 03:49:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLD1,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLDC,0,1,MEASUREMENT,"2024/04/01 03:49:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLDC,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLDN,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLDN,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLDS,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",QLDS,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",SA1,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",SA1,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",TAS1,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",TAS1,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",TASN,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",TASN,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",TASS,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",TASS,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",VIC1,0,1,MEASUREMENT,"2024/04/01 03:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 03:30:00",VIC1,0,0.6,SATELLITE,"2024/04/01 03:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",NSW1,0,0.6,SATELLITE,"2024/04/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",NSW1,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLD1,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLD1,0,0.6,SATELLITE,"2024/04/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLDC,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLDC,0,0.6,SATELLITE,"2024/04/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLDN,0,0.6,SATELLITE,"2024/04/01 04:20:23"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLDN,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLDS,0,0.6,SATELLITE,"2024/04/01 04:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",QLDS,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",SA1,0,0.6,SATELLITE,"2024/04/01 04:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",SA1,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",TAS1,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",TAS1,0,0.6,SATELLITE,"2024/04/01 04:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",TASN,0,0.6,SATELLITE,"2024/04/01 04:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",TASN,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",TASS,0,0.6,SATELLITE,"2024/04/01 04:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",TASS,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",VIC1,0,1,MEASUREMENT,"2024/04/01 04:19:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:00:00",VIC1,0,0.6,SATELLITE,"2024/04/01 04:20:24"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",NSW1,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",NSW1,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLD1,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLD1,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLDC,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLDC,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLDN,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLDN,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLDS,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",QLDS,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",SA1,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",SA1,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",TAS1,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",TAS1,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",TASN,0,1,MEASUREMENT,"2024/04/01 04:49:16"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",TASN,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",TASS,0,1,MEASUREMENT,"2024/04/01 04:49:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",TASS,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",VIC1,0,0.6,SATELLITE,"2024/04/01 04:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 04:30:00",VIC1,0,1,MEASUREMENT,"2024/04/01 04:49:17"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",NSW1,0,0.6,SATELLITE,"2024/04/01 05:20:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",NSW1,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLD1,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLD1,0,0.6,SATELLITE,"2024/04/01 05:20:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLDC,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLDC,0,0.6,SATELLITE,"2024/04/01 05:20:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLDN,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLDN,0,0.6,SATELLITE,"2024/04/01 05:20:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLDS,0,0.6,SATELLITE,"2024/04/01 05:20:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",QLDS,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",SA1,0,0.6,SATELLITE,"2024/04/01 05:20:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",SA1,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",TAS1,0,0.6,SATELLITE,"2024/04/01 05:20:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",TAS1,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",TASN,0,1,MEASUREMENT,"2024/04/01 05:19:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",TASN,0,0.6,SATELLITE,"2024/04/01 05:20:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",TASS,0,0.6,SATELLITE,"2024/04/01 05:20:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",TASS,0,1,MEASUREMENT,"2024/04/01 05:19:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",VIC1,0,0.6,SATELLITE,"2024/04/01 05:20:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:00:00",VIC1,0,1,MEASUREMENT,"2024/04/01 05:19:20"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",NSW1,0,1,MEASUREMENT,"2024/04/01 05:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",NSW1,0,0.6,SATELLITE,"2024/04/01 05:50:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLD1,0,0.6,SATELLITE,"2024/04/01 05:50:21"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLD1,0,1,MEASUREMENT,"2024/04/01 05:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLDC,0,1,MEASUREMENT,"2024/04/01 05:49:18"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLDC,0,0.6,SATELLITE,"2024/04/01 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLDN,0,1,MEASUREMENT,"2024/04/01 05:49:19"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLDN,0,0.6,SATELLITE,"2024/04/01 05:50:22"
D,ROOFTOP,ACTUAL,2,"2024/04/01 05:30:00",QLDS,0,1,MEASUREMENT,"2024/04/01 05:49:19"
