C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2025/09/12,14:26:59,001757651219327,MONTHLY_ARCHIVE,001757651219327
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:00:00",TASS,0,"2025/08/01 01:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:00:00",VIC1,0,"2025/08/01 01:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",NSW1,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLD1,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLDC,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLDN,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLDS,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",SA1,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",TAS1,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",TASN,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",TASS,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",VIC1,0,"2025/08/01 01:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",NSW1,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLD1,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLDC,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLDN,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",QLDS,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",SA1,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",TAS1,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",TASN,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",TASS,0,"2025/08/01 01:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 01:30:00",VIC1,0,"2025/08/01 01:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",NSW1,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLD1,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLDC,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLDN,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLDS,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",SA1,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",TAS1,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",TASN,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",TASS,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",VIC1,0,"2025/08/01 02:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",NSW1,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLD1,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLDC,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLDN,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",QLDS,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",SA1,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",TAS1,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",TASN,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",TASS,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:00:00",VIC1,0,"2025/08/01 02:20:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",NSW1,0,"2025/08/01 02:49:01",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLD1,0,"2025/08/01 02:49:01",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLDC,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLDN,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLDS,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",SA1,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",TAS1,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",TASN,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",TASS,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",VIC1,0,"2025/08/01 02:49:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",NSW1,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLD1,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLDC,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLDN,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",QLDS,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",SA1,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",TAS1,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",TASN,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",NSW1,0,"2025/08/01 03:19:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLD1,0,"2025/08/01 03:19:02",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLDC,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLDN,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLDS,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",SA1,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",TAS1,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",TASN,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",TASS,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",VIC1,0,"2025/08/01 03:19:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",NSW1,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLD1,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLDC,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLDN,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",QLDS,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",SA1,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",TAS1,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",TASN,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",TASS,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:00:00",VIC1,0,"2025/08/01 03:20:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",NSW1,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLD1,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLDC,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLDN,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLDS,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",SA1,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",TAS1,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",TASN,0,"2025/08/01 03:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",TASS,0,"2025/08/01 03:49:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",VIC1,0,"2025/08/01 03:49:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLDN,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",TASS,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 02:30:00",VIC1,0,"2025/08/01 02:50:18",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",NSW1,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLD1,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLDC,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",QLDS,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",SA1,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",TAS1,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",TASN,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",TASS,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 03:30:00",VIC1,0,"2025/08/01 03:50:20",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",NSW1,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLD1,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLDC,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLDN,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLDS,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",SA1,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",TAS1,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",TASN,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",TASS,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",VIC1,0,"2025/08/01 04:19:06",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",NSW1,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLD1,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLDC,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLDN,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",QLDS,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",SA1,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",TAS1,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",TASN,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",TASS,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:00:00",VIC1,0,"2025/08/01 04:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLDN,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",NSW1,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLD1,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLDC,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLDS,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",SA1,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",TAS1,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",TASN,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",TASS,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",VIC1,0,"2025/08/01 04:49:03",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",NSW1,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLD1,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLDC,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLDN,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",QLDS,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",SA1,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",TAS1,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",TASN,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",TASS,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 04:30:00",VIC1,0,"2025/08/01 04:50:19",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",NSW1,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLD1,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",SA1,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLDC,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLDN,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLDS,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",TAS1,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",TASN,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",TASS,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",VIC1,0,"2025/08/01 05:19:05",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",NSW1,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLD1,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLDC,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLDN,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",QLDS,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",SA1,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",TAS1,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",TASN,0,"2025/08/01 05:20:21",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",TASS,0,"2025/08/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:00:00",VIC1,0,"2025/08/01 05:20:22",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",NSW1,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",QLD1,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",QLDC,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",QLDN,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",QLDS,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",SA1,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",TAS1,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",TASN,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",TASS,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",VIC1,0,"2025/08/01 05:49:04",MEASUREMENT,1
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",QLDN,0,"2025/08/01 05:50:17",SATELLITE,0.6
D,ROOFTOP,ACTUAL,2,"2025/08/01 05:30:00",NSW1,0,"2025/08/01 05:50:17",SATELLITE,0.6
